puzzle_id,step_idx,technique,row,col,action_type,value,candidate,values_before,candidates_before
0,1,single_position,7,2,set_value,1,,"[[1, 0, 0, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 0, 0, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 9, 8, 7], [0, 8, 0, 9, 0, 7, 6, 5, 4], [7, 0, 0, 0, 6, 0, 3, 1, 2]]","[[[], [9, 2, 4], [8, 9, 2, 4], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [2, 4, 5, 7], [2, 4, 6, 7], [1, 2, 4, 7], [], [], [2, 3, 4], [1, 3, 5]], [[2, 3, 4, 5, 9], [], [9, 2, 4, 5], [2, 3, 4, 7, 8], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4, 6, 7], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[2, 3, 4, 5, 9], [2, 3, 4, 5, 9], [9, 2, 4, 5], [2, 3, 4, 7, 8], [2, 3, 4, 5, 7, 8, 9], [], [1, 2, 4, 5], [2, 3, 4, 7], [1, 3, 5, 8, 9]], [[2, 3, 4, 5], [2, 3, 4, 5, 6], [1, 2, 4, 5], [2, 3, 4], [1, 2, 3, 4, 5], [1, 2, 4, 5], [], [], []], [[2, 3], [], [1, 2], [], [1, 2, 3], [], [], [], []], [[], [9, 4, 5], [9, 4, 5], [8, 4], [], [4, 5], [], [], []]]"
0,1,single_position,8,2,set_value,9,,"[[1, 0, 0, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 0, 0, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 9, 8, 7], [0, 8, 0, 9, 0, 7, 6, 5, 4], [7, 0, 0, 0, 6, 0, 3, 1, 2]]","[[[], [9, 2, 4], [8, 9, 2, 4], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [2, 4, 5, 7], [2, 4, 6, 7], [1, 2, 4, 7], [], [], [2, 3, 4], [1, 3, 5]], [[2, 3, 4, 5, 9], [], [9, 2, 4, 5], [2, 3, 4, 7, 8], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4, 6, 7], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[2, 3, 4, 5, 9], [2, 3, 4, 5, 9], [9, 2, 4, 5], [2, 3, 4, 7, 8], [2, 3, 4, 5, 7, 8, 9], [], [1, 2, 4, 5], [2, 3, 4, 7], [1, 3, 5, 8, 9]], [[2, 3, 4, 5], [2, 3, 4, 5, 6], [1, 2, 4, 5], [2, 3, 4], [1, 2, 3, 4, 5], [1, 2, 4, 5], [], [], []], [[2, 3], [], [1, 2], [], [1, 2, 3], [], [], [], []], [[], [9, 4, 5], [9, 4, 5], [8, 4], [], [4, 5], [], [], []]]"
0,1,single_position,8,3,set_value,8,,"[[1, 0, 0, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 0, 0, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 9, 8, 7], [0, 8, 0, 9, 0, 7, 6, 5, 4], [7, 0, 0, 0, 6, 0, 3, 1, 2]]","[[[], [9, 2, 4], [8, 9, 2, 4], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [2, 4, 5, 7], [2, 4, 6, 7], [1, 2, 4, 7], [], [], [2, 3, 4], [1, 3, 5]], [[2, 3, 4, 5, 9], [], [9, 2, 4, 5], [2, 3, 4, 7, 8], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4, 6, 7], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[2, 3, 4, 5, 9], [2, 3, 4, 5, 9], [9, 2, 4, 5], [2, 3, 4, 7, 8], [2, 3, 4, 5, 7, 8, 9], [], [1, 2, 4, 5], [2, 3, 4, 7], [1, 3, 5, 8, 9]], [[2, 3, 4, 5], [2, 3, 4, 5, 6], [1, 2, 4, 5], [2, 3, 4], [1, 2, 3, 4, 5], [1, 2, 4, 5], [], [], []], [[2, 3], [], [1, 2], [], [1, 2, 3], [], [], [], []], [[], [9, 4, 5], [9, 4, 5], [8, 4], [], [4, 5], [], [], []]]"
0,2,multiple_lines,2,0,remove_candidate,,2,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 3, 4, 7], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 4], [2, 4, 5, 8, 9], [], [1, 2, 4, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3, 4], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,2,multiple_lines,3,3,remove_candidate,,2,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 3, 4, 7], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 4], [2, 4, 5, 8, 9], [], [1, 2, 4, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3, 4], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,2,multiple_lines,3,4,remove_candidate,,2,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 3, 4, 7], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 4], [2, 4, 5, 8, 9], [], [1, 2, 4, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3, 4], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,2,multiple_lines,4,4,remove_candidate,,2,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 3, 4, 7], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 4], [2, 4, 5, 8, 9], [], [1, 2, 4, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3, 4], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,2,multiple_lines,5,3,remove_candidate,,2,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 3, 4, 7], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 4], [2, 4, 5, 8, 9], [], [1, 2, 4, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3, 4], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,2,multiple_lines,5,4,remove_candidate,,2,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[2, 4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 3, 4, 7], [2, 3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [2, 3, 4, 5, 9], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [2, 4], [2, 4, 5, 8, 9], [], [1, 2, 4, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3, 4], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,3,single_candidates,5,3,set_value,4,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 4, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [3, 4, 7], [3, 4, 5, 7, 8, 9], [2, 4, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3, 4, 5], [2, 4, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [4], [8, 9, 4, 5], [], [1, 2, 4, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3, 4], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,4,single_position,6,4,set_value,5,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [3, 7], [3, 5, 7, 8, 9], [2, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3, 5], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 5], [], [2, 5], [], [8, 9, 5], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,4,single_position,8,5,set_value,4,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 0, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 0, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [3, 7], [3, 5, 7, 8, 9], [2, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3, 5], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 5], [], [2, 5], [], [8, 9, 5], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4, 5], [], [2, 4, 5], [2, 3], [2, 3, 4, 5], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [4, 5], [], [], [], [4, 5], [], [], []]]"
0,5,single_candidates,8,1,set_value,5,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 0, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4, 5], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[4, 5], [2, 4, 5], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [3, 7], [8, 9, 3, 7], [2, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 5], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [5], [], [], [], [], [], [], []]]"
0,6,single_position,2,0,set_value,5,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [0, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[4, 5], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3, 5]], [[9, 2, 4, 5], [], [2, 4, 5], [3, 7], [8, 9, 3, 7], [2, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2, 5], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,7,candidate_lines,3,6,remove_candidate,,4,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 2, 4], [], [2, 4, 5], [3, 7], [8, 9, 3, 7], [2, 5], [2, 4, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
