puzzle_id,step_idx,technique,row,col,action_type,value,candidate,values_before,candidates_before
0,8,naked_pairs,3,0,remove_candidate,,2,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 2, 4], [], [2, 4, 5], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,8,naked_pairs,3,2,remove_candidate,,2,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 2, 4], [], [2, 4, 5], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,8,naked_pairs,3,2,remove_candidate,,5,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 2, 4], [], [2, 4, 5], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,8,naked_pairs,3,8,remove_candidate,,5,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 2, 4], [], [2, 4, 5], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3, 5]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,0,4,set_value,4,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,0,7,set_value,2,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,1,1,set_value,4,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,1,3,set_value,2,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,1,4,set_value,7,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,1,6,set_value,5,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,1,8,set_value,1,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,2,1,set_value,2,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,2,4,set_value,1,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,2,7,set_value,4,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,2,8,set_value,3,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,3,0,set_value,9,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,3,2,set_value,4,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
0,9,single_candidates,3,3,set_value,7,,"[[1, 9, 8, 5, 0, 3, 7, 0, 6], [6, 0, 3, 0, 0, 8, 0, 9, 0], [5, 0, 7, 6, 0, 9, 8, 0, 0], [0, 1, 0, 0, 0, 0, 0, 6, 0], [8, 7, 6, 1, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 6, 0, 7, 0], [0, 6, 0, 0, 5, 1, 9, 8, 7], [0, 8, 1, 9, 0, 7, 6, 5, 4], [7, 5, 9, 8, 6, 4, 3, 1, 2]]","[[[], [], [], [], [2, 4], [], [], [2, 4], []], [[], [2, 4], [], [2, 7], [1, 2, 4, 7], [], [1, 2, 4, 5], [], [1, 5]], [[], [2, 4], [], [], [1, 2, 4], [], [], [2, 3, 4], [1, 3]], [[9, 4], [], [4], [3, 7], [8, 9, 3, 7], [2, 5], [2, 5], [], [8, 9, 3]], [[], [], [], [], [9, 3], [2, 5], [2, 4, 5], [2, 3, 4], [9, 3, 5]], [[9, 2], [], [2, 5], [], [8, 9], [], [1, 2, 5], [], [8, 1, 5, 9]], [[2, 3, 4], [], [2, 4], [2, 3], [], [], [], [], []], [[2, 3], [], [], [], [2, 3], [], [], [], []], [[], [], [], [], [], [], [], [], []]]"
